Node_Label,ID_,Location,Parent_Foreign_Id,Parent_Foreign_Source,IP_Management,MgmtType_,svc_Forced,cat_,Asset_category,Asset_region,Asset_serialNumber,Asset_assetNumber,Asset_latitude,Asset_longitude,Asset_thresholdCategory,Asset_notifyCategory,Asset_pollerCategory,Asset_displayCategory,Asset_managedObjectType,Asset_managedObjectInstance,Asset_circuitId,Asset_description,MetaData_requisition:serviceId,MetaData_requisition:serviceName,MetaData_requisition:customerId,MetaData_requisition:customerName
ONT_100060695332,ONT_100060695332,Default,,,254.0.0.1,N,,ONT,,,,,50.9272477,-1.3703665,,,,,,,,,,,,
ONT_100060695333,ONT_100060695333,Default,,,254.0.0.1,N,,ONT,,,,,50.9274484,-1.3708902,,,,,,,,,,,,
ONT_100060695334,ONT_100060695334,Default,,,254.0.0.1,N,,ONT,,,,,50.9273107,-1.3703798,,,,,,,,,,,,
ONT_100060695335,ONT_100060695335,Default,,,254.0.0.1,N,,ONT,,,,,50.9275383,-1.370889,,,,,,,,,,,,
ONT_100060695336,ONT_100060695336,Default,,,254.0.0.1,N,,ONT,,,,,50.9274186,-1.3703784,,,,,,,,,,,,
ONT_100060695337,ONT_100060695337,Default,,,254.0.0.1,N,,ONT,,,,,50.9275833,-1.3709026,,,,,,,,,,,,
ONT_100060695338,ONT_100060695338,Default,,,254.0.0.1,N,,ONT,,,,,50.9274727,-1.3703919,,,,,,,,,,,,
ONT_100060695339,ONT_100060695339,Default,,,254.0.0.1,N,,ONT,,,,,50.9276555,-1.3709443,,,,,,,,,,,,
ONT_100060695340,ONT_100060695340,Default,,,254.0.0.1,N,,ONT,,,,,50.9277725,-1.3709712,,,,,,,,,,,,
ONT_100060695341,ONT_100060695341,Default,,,254.0.0.1,N,,ONT,,,,,50.9275625,-1.3703764,,,,,,,,,,,,
ONT_100060695342,ONT_100060695342,Default,,,254.0.0.1,N,,ONT,,,,,50.9278176,-1.3709848,,,,,,,,,,,,
ONT_100060695343,ONT_100060695343,Default,,,254.0.0.1,N,,ONT,,,,,50.9278801,-1.3708986,,,,,,,,,,,,
ONT_100060695344,ONT_100060695344,Default,,,254.0.0.1,N,,ONT,,,,,50.9277787,-1.3704446,,,,,,,,,,,,
ONT_100060695345,ONT_100060695345,Default,,,254.0.0.1,N,,ONT,,,,,50.927907,-1.3708982,,,,,,,,,,,,
ONT_100060695346,ONT_100060695346,Default,,,254.0.0.1,N,,ONT,,,,,50.9278236,-1.3704298,,,,,,,,,,,,
ONT_100060695347,ONT_100060695347,Default,,,254.0.0.1,N,,ONT,,,,,50.9279884,-1.3709825,,,,,,,,,,,,
ONT_100060695348,ONT_100060695348,Default,,,254.0.0.1,N,,ONT,,,,,50.9278864,-1.3704147,,,,,,,,,,,,
ONT_100060695349,ONT_100060695349,Default,,,254.0.0.1,N,,ONT,,,,,50.9280421,-1.3709391,,,,,,,,,,,,
ONT_100060695350,ONT_100060695350,Default,,,254.0.0.1,N,,ONT,,,,,50.9279403,-1.3703998,,,,,,,,,,,,
ONT_100060695351,ONT_100060695351,Default,,,254.0.0.1,N,,ONT,,,,,50.9281141,-1.3709524,,,,,,,,,,,,
ONT_100060695352,ONT_100060695352,Default,,,254.0.0.1,N,,ONT,,,,,50.9280305,-1.3704555,,,,,,,,,,,,
ONT_100060695353,ONT_100060695353,Default,,,254.0.0.1,N,,ONT,,,,,50.9281771,-1.3709515,,,,,,,,,,,,
ONT_100060695354,ONT_100060695354,Default,,,254.0.0.1,N,,ONT,,,,,50.9280664,-1.3704407,,,,,,,,,,,,
ONT_100060695355,ONT_100060695355,Default,,,254.0.0.1,N,,ONT,,,,,50.92824,-1.3709507,,,,,,,,,,,,
ONT_100060695356,ONT_100060695356,Default,,,254.0.0.1,N,,ONT,,,,,50.9281474,-1.3704539,,,,,,,,,,,,
ONT_100060695357,ONT_100060695357,Default,,,254.0.0.1,N,,ONT,,,,,50.9282939,-1.3709357,,,,,,,,,,,,
ONT_100060695358,ONT_100060695358,Default,,,254.0.0.1,N,,ONT,,,,,50.9281923,-1.370439,,,,,,,,,,,,
ONT_100060695359,ONT_100060695359,Default,,,254.0.0.1,N,,ONT,,,,,50.9283927,-1.3709201,,,,,,,,,,,,
ONT_100060695360,ONT_100060695360,Default,,,254.0.0.1,N,,ONT,,,,,50.9285458,-1.3709608,,,,,,,,,,,,
ONT_100060695361,ONT_100060695361,Default,,,254.0.0.1,N,,ONT,,,,,50.9286179,-1.370974,,,,,,,,,,,,
ONT_100060695362,ONT_100060695362,Default,,,254.0.0.1,N,,ONT,,,,,50.9288065,-1.3709288,,,,,,,,,,,,
ONT_100060695363,ONT_100060695363,Default,,,254.0.0.1,N,,ONT,,,,,50.9288514,-1.3709282,,,,,,,,,,,,
ONT_100060695364,ONT_100060695364,Default,,,254.0.0.1,N,,ONT,,,,,50.928914,-1.3708562,,,,,,,,,,,,
ONT_100060695365,ONT_100060695365,Default,,,254.0.0.1,N,,ONT,,,,,50.9289589,-1.3708413,,,,,,,,,,,,
ONT_100060695366,ONT_100060695366,Default,,,254.0.0.1,N,,ONT,,,,,50.9290034,-1.3707554,,,,,,,,,,,,
ONT_100060695367,ONT_100060695367,Default,,,254.0.0.1,N,,ONT,,,,,50.9290572,-1.3707404,,,,,,,,,,,,
ONT_100060695368,ONT_100060695368,Default,,,254.0.0.1,N,,ONT,,,,,50.92912,-1.3707111,,,,,,,,,,,,
ONT_100060695369,ONT_100060695369,Default,,,254.0.0.1,N,,ONT,,,,,50.9291739,-1.3706961,,,,,,,,,,,,
ONT_100060695370,ONT_100060695370,Default,,,254.0.0.1,N,,ONT,,,,,50.9292549,-1.3707093,,,,,,,,,,,,
ONT_100060695371,ONT_100060695371,Default,,,254.0.0.1,N,,ONT,,,,,50.9292816,-1.370652,,,,,,,,,,,,
ONT_100060695372,ONT_100060695372,Default,,,254.0.0.1,N,,ONT,,,,,50.9293538,-1.3707079,,,,,,,,,,,,
ONT_100060695373,ONT_100060695373,Default,,,254.0.0.1,N,,ONT,,,,,50.9293806,-1.3706791,,,,,,,,,,,,
ONT_100060695374,ONT_100060695374,Default,,,254.0.0.1,N,,ONT,,,,,50.929453,-1.3707493,,,,,,,,,,,,
ONT_100060695375,ONT_100060695375,Default,,,254.0.0.1,N,,ONT,,,,,50.929498,-1.3707629,,,,,,,,,,,,
ONT_100060695376,ONT_100060695376,Default,,,254.0.0.1,N,,ONT,,,,,50.9294111,-1.3713333,,,,,,,,,,,,
ONT_100060695377,ONT_100060695377,Default,,,254.0.0.1,N,,ONT,,,,,50.9295887,-1.370904,,,,,,,,,,,,
ONT_100060695378,ONT_100060695378,Default,,,254.0.0.1,N,,ONT,,,,,50.929661,-1.3709741,,,,,,,,,,,,
ONT_100060695379,ONT_100060695379,Default,,,254.0.0.1,N,,ONT,,,,,50.9297063,-1.3710304,,,,,,,,,,,,
ONT_100060695380,ONT_100060695380,Default,,,254.0.0.1,N,,ONT,,,,,50.9297969,-1.3711573,,,,,,,,,,,,
ONT_100060695381,ONT_100060695381,Default,,,254.0.0.1,N,,ONT,,,,,50.9300516,-1.3717088,,,,,,,,,,,,
ONT_100060695382,ONT_100060695382,Default,,,254.0.0.1,N,,ONT,,,,,50.9300878,-1.371751,,,,,,,,,,,,
ONT_100060695383,ONT_100060695383,Default,,,254.0.0.1,N,,ONT,,,,,50.9301244,-1.3718644,,,,,,,,,,,,
ONT_100060695384,ONT_100060695384,Default,,,254.0.0.1,N,,ONT,,,,,50.9301607,-1.3719208,,,,,,,,,,,,
ONT_100060695385,ONT_100060695385,Default,,,254.0.0.1,N,,ONT,,,,,50.9301972,-1.3720199,,,,,,,,,,,,
ONT_100060695386,ONT_100060695386,Default,,,254.0.0.1,N,,ONT,,,,,50.9302246,-1.3721049,,,,,,,,,,,,
ONT_100060695387,ONT_100060695387,Default,,,254.0.0.1,N,,ONT,,,,,50.9302701,-1.3721897,,,,,,,,,,,,
ONT_100060695388,ONT_100060695388,Default,,,254.0.0.1,N,,ONT,,,,,50.9307021,-1.372255,,,,,,,,,,,,
ONT_100060695389,ONT_100060695389,Default,,,254.0.0.1,N,,ONT,,,,,50.9303063,-1.3722461,,,,,,,,,,,,
ONT_100060695390,ONT_100060695390,Default,,,254.0.0.1,N,,ONT,,,,,50.9307837,-1.372382,,,,,,,,,,,,
ONT_100060695391,ONT_100060695391,Default,,,254.0.0.1,N,,ONT,,,,,50.9303339,-1.3723596,,,,,,,,,,,,
ONT_100060695392,ONT_100060695392,Default,,,254.0.0.1,N,,ONT,,,,,50.9308202,-1.3724953,,,,,,,,,,,,
ONT_100060695393,ONT_100060695393,Default,,,254.0.0.1,N,,ONT,,,,,50.9303701,-1.3724018,,,,,,,,,,,,
ONT_100060695394,ONT_100060695394,Default,,,254.0.0.1,N,,ONT,,,,,50.9309109,-1.3726222,,,,,,,,,,,,
ONT_100060695395,ONT_100060695395,Default,,,254.0.0.1,N,,ONT,,,,,50.9304066,-1.3725009,,,,,,,,,,,,
ONT_100060695396,ONT_100060695396,Default,,,254.0.0.1,N,,ONT,,,,,50.9309742,-1.3726925,,,,,,,,,,,,
ONT_100060695397,ONT_100060695397,Default,,,254.0.0.1,N,,ONT,,,,,50.9304519,-1.3725572,,,,,,,,,,,,
ONT_100060695398,ONT_100060695398,Default,,,254.0.0.1,N,,ONT,,,,,50.9310463,-1.3727342,,,,,,,,,,,,
ONT_100060695399,ONT_100060695399,Default,,,254.0.0.1,N,,ONT,,,,,50.9305882,-1.3728258,,,,,,,,,,,,
ONT_100060695400,ONT_100060695400,Default,,,254.0.0.1,N,,ONT,,,,,50.9311006,-1.3727904,,,,,,,,,,,,
ONT_100060695401,ONT_100060695401,Default,,,254.0.0.1,N,,ONT,,,,,50.9306425,-1.372882,,,,,,,,,,,,
ONT_100060695402,ONT_100060695402,Default,,,254.0.0.1,N,,ONT,,,,,50.9311639,-1.3728465,,,,,,,,,,,,
ONT_100060695403,ONT_100060695403,Default,,,254.0.0.1,N,,ONT,,,,,50.930724,-1.3729947,,,,,,,,,,,,
ONT_100060695404,ONT_100060695404,Default,,,254.0.0.1,N,,ONT,,,,,50.9312449,-1.3728738,,,,,,,,,,,,
ONT_100060695405,ONT_100060695405,Default,,,254.0.0.1,N,,ONT,,,,,50.9307782,-1.3730367,,,,,,,,,,,,
ONT_100060695406,ONT_100060695406,Default,,,254.0.0.1,N,,ONT,,,,,50.9313169,-1.3728729,,,,,,,,,,,,
ONT_100060695407,ONT_100060695407,Default,,,254.0.0.1,N,,ONT,,,,,50.9308686,-1.3731351,,,,,,,,,,,,
ONT_100060695408,ONT_100060695408,Default,,,254.0.0.1,N,,ONT,,,,,50.9309138,-1.3731771,,,,,,,,,,,,
ONT_100060695409,ONT_100060695409,Default,,,254.0.0.1,N,,ONT,,,,,50.9310041,-1.3732471,,,,,,,,,,,,
ONT_100060695410,ONT_100060695410,Default,,,254.0.0.1,N,,ONT,,,,,50.9310674,-1.3733031,,,,,,,,,,,,
ONT_100060695411,ONT_100060695411,Default,,,254.0.0.1,N,,ONT,,,,,50.9316165,-1.3734096,,,,,,,,,,,,
ONT_100060698642,ONT_100060698642,Default,,,254.0.0.1,N,,ONT,,,,,50.9337257,-1.3692968,,,,,,,,,,,,
ONT_100060698643,ONT_100060698643,Default,,,254.0.0.1,N,,ONT,,,,,50.9333017,-1.3707257,,,,,,,,,,,,
ONT_100060698644,ONT_100060698644,Default,,,254.0.0.1,N,,ONT,,,,,50.9337432,-1.3692112,,,,,,,,,,,,
ONT_100060698645,ONT_100060698645,Default,,,254.0.0.1,N,,ONT,,,,,50.9333102,-1.370626,,,,,,,,,,,,
ONT_100060698646,ONT_100060698646,Default,,,254.0.0.1,N,,ONT,,,,,50.9337785,-1.3690827,,,,,,,,,,,,
ONT_100060698647,ONT_100060698647,Default,,,254.0.0.1,N,,ONT,,,,,50.9333094,-1.3704837,,,,,,,,,,,,
ONT_100060698648,ONT_100060698648,Default,,,254.0.0.1,N,,ONT,,,,,50.9338049,-1.3689827,,,,,,,,,,,,
ONT_100060698649,ONT_100060698649,Default,,,254.0.0.1,N,,ONT,,,,,50.933309,-1.3703983,,,,,,,,,,,,
ONT_100060698650,ONT_100060698650,Default,,,254.0.0.1,N,,ONT,,,,,50.9338311,-1.36884,,,,,,,,,,,,
ONT_100060698651,ONT_100060698651,Default,,,254.0.0.1,N,,ONT,,,,,50.9333081,-1.3702417,,,,,,,,,,,,
ONT_100060698652,ONT_100060698652,Default,,,254.0.0.1,N,,ONT,,,,,50.9338487,-1.3687686,,,,,,,,,,,,
ONT_100060698653,ONT_100060698653,Default,,,254.0.0.1,N,,ONT,,,,,50.9332897,-1.3701566,,,,,,,,,,,,
ONT_100060698654,ONT_100060698654,Default,,,254.0.0.1,N,,ONT,,,,,50.9338749,-1.3686259,,,,,,,,,,,,
ONT_100060698655,ONT_100060698655,Default,,,254.0.0.1,N,,ONT,,,,,50.9333249,-1.3700138,,,,,,,,,,,,
ONT_100060698656,ONT_100060698656,Default,,,254.0.0.1,N,,ONT,,,,,50.9339283,-1.3685114,,,,,,,,,,,,
ONT_100060698657,ONT_100060698657,Default,,,254.0.0.1,N,,ONT,,,,,50.9333244,-1.3699284,,,,,,,,,,,,
ONT_100060698659,ONT_100060698659,Default,,,254.0.0.1,N,,ONT,,,,,50.9333326,-1.3697718,,,,,,,,,,,,
ONT_100060698661,ONT_100060698661,Default,,,254.0.0.1,N,,ONT,,,,,50.9333411,-1.3696863,,,,,,,,,,,,
ONT_100060698663,ONT_100060698663,Default,,,254.0.0.1,N,,ONT,,,,,50.9333402,-1.3695155,,,,,,,,,,,,
ONT_100060698665,ONT_100060698665,Default,,,254.0.0.1,N,,ONT,,,,,50.9333397,-1.3694301,,,,,,,,,,,,
ONT_100060698667,ONT_100060698667,Default,,,254.0.0.1,N,,ONT,,,,,50.9333479,-1.3692735,,,,,,,,,,,,
ONT_100060698669,ONT_100060698669,Default,,,254.0.0.1,N,,ONT,,,,,50.9333475,-1.3692023,,,,,,,,,,,,
ONT_100060698671,ONT_100060698671,Default,,,254.0.0.1,N,,ONT,,,,,50.9333734,-1.3690028,,,,,,,,,,,,
ONT_100060698673,ONT_100060698673,Default,,,254.0.0.1,N,,ONT,,,,,50.933391,-1.3689456,,,,,,,,,,,,
ONT_100060698675,ONT_100060698675,Default,,,254.0.0.1,N,,ONT,,,,,50.933426,-1.3687601,,,,,,,,,,,,
ONT_100060698677,ONT_100060698677,Default,,,254.0.0.1,N,,ONT,,,,,50.9334436,-1.3686887,,,,,,,,,,,,
ONT_100060698679,ONT_100060698679,Default,,,254.0.0.1,N,,ONT,,,,,50.9334787,-1.3685175,,,,,,,,,,,,
ONT_100060698681,ONT_100060698681,Default,,,254.0.0.1,N,,ONT,,,,,50.9335053,-1.368446,,,,,,,,,,,,
ONT_100060702267,ONT_100060702267,Default,,,254.0.0.1,N,,ONT,,,,,50.9220591,-1.3754162,,,,,,,,,,,,
ONT_100060702268,ONT_100060702268,Default,,,254.0.0.1,N,,ONT,,,,,50.922023,-1.3753882,,,,,,,,,,,,
ONT_100060702269,ONT_100060702269,Default,,,254.0.0.1,N,,ONT,,,,,50.9218094,-1.3758179,,,,,,,,,,,,
ONT_100060702270,ONT_100060702270,Default,,,254.0.0.1,N,,ONT,,,,,50.9219864,-1.3752749,,,,,,,,,,,,
ONT_100060702271,ONT_100060702271,Default,,,254.0.0.1,N,,ONT,,,,,50.9217911,-1.375747,,,,,,,,,,,,
ONT_100060702272,ONT_100060702272,Default,,,254.0.0.1,N,,ONT,,,,,50.9219682,-1.3752325,,,,,,,,,,,,
ONT_100060702273,ONT_100060702273,Default,,,254.0.0.1,N,,ONT,,,,,50.9219406,-1.375119,,,,,,,,,,,,
ONT_100060702275,ONT_100060702275,Default,,,254.0.0.1,N,,ONT,,,,,50.9219224,-1.3750908,,,,,,,,,,,,
ONT_100060702276,ONT_100060702276,Default,,,254.0.0.1,N,,ONT,,,,,50.9219038,-1.374963,,,,,,,,,,,,
ONT_100060702277,ONT_100060702277,Default,,,254.0.0.1,N,,ONT,,,,,50.921662,-1.3751512,,,,,,,,,,,,
ONT_100060702278,ONT_100060702278,Default,,,254.0.0.1,N,,ONT,,,,,50.921662,-1.3751512,,,,,,,,,,,,
ONT_100060702279,ONT_100060702279,Default,,,254.0.0.1,N,,ONT,,,,,50.9218855,-1.3749064,,,,,,,,,,,,
ONT_100060702280,ONT_100060702280,Default,,,254.0.0.1,N,,ONT,,,,,50.9216614,-1.3750516,,,,,,,,,,,,
ONT_100060702281,ONT_100060702281,Default,,,254.0.0.1,N,,ONT,,,,,50.921858,-1.3748071,,,,,,,,,,,,
ONT_100060702282,ONT_100060702282,Default,,,254.0.0.1,N,,ONT,,,,,50.921634,-1.3749666,,,,,,,,,,,,
ONT_100060702283,ONT_100060702283,Default,,,254.0.0.1,N,,ONT,,,,,50.9218577,-1.3747502,,,,,,,,,,,,
ONT_100060702284,ONT_100060702284,Default,,,254.0.0.1,N,,ONT,,,,,50.9216066,-1.3748959,,,,,,,,,,,,
ONT_100060702285,ONT_100060702285,Default,,,254.0.0.1,N,,ONT,,,,,50.9222621,-1.3747795,,,,,,,,,,,,
ONT_100060702286,ONT_100060702286,Default,,,254.0.0.1,N,,ONT,,,,,50.9218303,-1.3746795,,,,,,,,,,,,
ONT_100060702287,ONT_100060702287,Default,,,254.0.0.1,N,,ONT,,,,,50.9216061,-1.3747963,,,,,,,,,,,,
ONT_100060702288,ONT_100060702288,Default,,,254.0.0.1,N,,ONT,,,,,50.9216061,-1.3747963,,,,,,,,,,,,
ONT_100060702289,ONT_100060702289,Default,,,254.0.0.1,N,,ONT,,,,,50.9216061,-1.3747963,,,,,,,,,,,,
ONT_100060702290,ONT_100060702290,Default,,,254.0.0.1,N,,ONT,,,,,50.9216061,-1.3747963,,,,,,,,,,,,
ONT_100060702291,ONT_100060702291,Default,,,254.0.0.1,N,,ONT,,,,,50.9216061,-1.3747963,,,,,,,,,,,,
ONT_100060702292,ONT_100060702292,Default,,,254.0.0.1,N,,ONT,,,,,50.9216061,-1.3747963,,,,,,,,,,,,
ONT_100060702293,ONT_100060702293,Default,,,254.0.0.1,N,,ONT,,,,,50.9216061,-1.3747963,,,,,,,,,,,,
ONT_100060702294,ONT_100060702294,Default,,,254.0.0.1,N,,ONT,,,,,50.9216061,-1.3747963,,,,,,,,,,,,
ONT_100060702295,ONT_100060702295,Default,,,254.0.0.1,N,,ONT,,,,,50.92206,-1.3755869,,,,,,,,,,,,
ONT_100060702296,ONT_100060702296,Default,,,254.0.0.1,N,,ONT,,,,,50.9220694,-1.3756579,,,,,,,,,,,,
ONT_100060704323,ONT_100060704323,Default,,,254.0.0.1,N,,ONT,,,,,50.9254179,-1.3729239,,,,,,,,,,,,
ONT_100060704324,ONT_100060704324,Default,,,254.0.0.1,N,,ONT,,,,,50.9254383,-1.3733647,,,,,,,,,,,,
ONT_100060704325,ONT_100060704325,Default,,,254.0.0.1,N,,ONT,,,,,50.9254721,-1.3729658,,,,,,,,,,,,
ONT_100060704326,ONT_100060704326,Default,,,254.0.0.1,N,,ONT,,,,,50.9255351,-1.372965,,,,,,,,,,,,
ONT_100060704327,ONT_100060704327,Default,,,254.0.0.1,N,,ONT,,,,,50.9255709,-1.3729361,,,,,,,,,,,,
ONT_100060704328,ONT_100060704328,Default,,,254.0.0.1,N,,ONT,,,,,50.9256249,-1.3729496,,,,,,,,,,,,
ONT_100060704329,ONT_100060704329,Default,,,254.0.0.1,N,,ONT,,,,,50.9256518,-1.372935,,,,,,,,,,,,
ONT_100060704330,ONT_100060704330,Default,,,254.0.0.1,N,,ONT,,,,,50.9257539,-1.3735312,,,,,,,,,,,,
ONT_100060704331,ONT_100060704331,Default,,,254.0.0.1,N,,ONT,,,,,50.9257324,-1.372877,,,,,,,,,,,,
ONT_100060704332,ONT_100060704332,Default,,,254.0.0.1,N,,ONT,,,,,50.9258256,-1.3734875,,,,,,,,,,,,
ONT_100060704333,ONT_100060704333,Default,,,254.0.0.1,N,,ONT,,,,,50.9258614,-1.3734586,,,,,,,,,,,,
ONT_100060704334,ONT_100060704334,Default,,,254.0.0.1,N,,ONT,,,,,50.9258131,-1.372819,,,,,,,,,,,,
ONT_100060704336,ONT_100060704336,Default,,,254.0.0.1,N,,ONT,,,,,50.9259331,-1.3734149,,,,,,,,,,,,
ONT_100060704337,ONT_100060704337,Default,,,254.0.0.1,N,,ONT,,,,,50.9259543,-1.3723191,,,,,,,,,,,,
ONT_100060704338,ONT_100060704338,Default,,,254.0.0.1,N,,ONT,,,,,50.92596,-1.3734004,,,,,,,,,,,,
ONT_100060704339,ONT_100060704339,Default,,,254.0.0.1,N,,ONT,,,,,50.9259208,-1.3727891,,,,,,,,,,,,
ONT_100060704340,ONT_100060704340,Default,,,254.0.0.1,N,,ONT,,,,,50.9260228,-1.3733711,,,,,,,,,,,,
ONT_100060704341,ONT_100060704341,Default,,,254.0.0.1,N,,ONT,,,,,50.9259742,-1.3726887,,,,,,,,,,,,
ONT_100060704342,ONT_100060704342,Default,,,254.0.0.1,N,,ONT,,,,,50.9259742,-1.3726887,,,,,,,,,,,,
ONT_100060704343,ONT_100060704343,Default,,,254.0.0.1,N,,ONT,,,,,50.9260766,-1.3733419,,,,,,,,,,,,
ONT_100060704344,ONT_100060704344,Default,,,254.0.0.1,N,,ONT,,,,,50.9260011,-1.3726741,,,,,,,,,,,,
ONT_100060704345,ONT_100060704345,Default,,,254.0.0.1,N,,ONT,,,,,50.9261394,-1.3732983,,,,,,,,,,,,
ONT_100060704346,ONT_100060704346,Default,,,254.0.0.1,N,,ONT,,,,,50.9260909,-1.3726445,,,,,,,,,,,,
ONT_100060704347,ONT_100060704347,Default,,,254.0.0.1,N,,ONT,,,,,50.9261088,-1.37263,,,,,,,,,,,,
ONT_100060704348,ONT_100060704348,Default,,,254.0.0.1,N,,ONT,,,,,50.9262733,-1.3731258,,,,,,,,,,,,
ONT_100060704349,ONT_100060704349,Default,,,254.0.0.1,N,,ONT,,,,,50.9261896,-1.3726005,,,,,,,,,,,,
ONT_100060704350,ONT_100060704350,Default,,,254.0.0.1,N,,ONT,,,,,50.9263453,-1.3731248,,,,,,,,,,,,
ONT_100060704351,ONT_100060704351,Default,,,254.0.0.1,N,,ONT,,,,,50.9262165,-1.3725859,,,,,,,,,,,,
ONT_100060704352,ONT_100060704352,Default,,,254.0.0.1,N,,ONT,,,,,50.9263722,-1.3731102,,,,,,,,,,,,
ONT_100060704353,ONT_100060704353,Default,,,254.0.0.1,N,,ONT,,,,,50.9264346,-1.3730098,,,,,,,,,,,,
ONT_100060704354,ONT_100060704354,Default,,,254.0.0.1,N,,ONT,,,,,50.9263241,-1.3725275,,,,,,,,,,,,
ONT_100060704355,ONT_100060704355,Default,,,254.0.0.1,N,,ONT,,,,,50.9265333,-1.37298,,,,,,,,,,,,
ONT_100060704356,ONT_100060704356,Default,,,254.0.0.1,N,,ONT,,,,,50.9263866,-1.3724555,,,,,,,,,,,,
ONT_100060704357,ONT_100060704357,Default,,,254.0.0.1,N,,ONT,,,,,50.9265691,-1.3729511,,,,,,,,,,,,
ONT_100060704358,ONT_100060704358,Default,,,254.0.0.1,N,,ONT,,,,,50.9266498,-1.3728931,,,,,,,,,,,,
ONT_100060704359,ONT_100060704359,Default,,,254.0.0.1,N,,ONT,,,,,50.9266199,-1.3723528,,,,,,,,,,,,
ONT_100060704360,ONT_100060704360,Default,,,254.0.0.1,N,,ONT,,,,,50.9266074,-1.3723811,,,,,,,,,,,,
ONT_100060704361,ONT_100060704361,Default,,,254.0.0.1,N,,ONT,,,,,50.9267217,-1.3728921,,,,,,,,,,,,
ONT_100060704362,ONT_100060704362,Default,,,254.0.0.1,N,,ONT,,,,,50.9266378,-1.3723383,,,,,,,,,,,,
ONT_100060704363,ONT_100060704363,Default,,,254.0.0.1,N,,ONT,,,,,50.9267184,-1.3722803,,,,,,,,,,,,
ONT_100060704364,ONT_100060704364,Default,,,254.0.0.1,N,,ONT,,,,,50.9268202,-1.3728196,,,,,,,,,,,,
ONT_100060704365,ONT_100060704365,Default,,,254.0.0.1,N,,ONT,,,,,50.9267453,-1.3722657,,,,,,,,,,,,
ONT_100060704366,ONT_100060704366,Default,,,254.0.0.1,N,,ONT,,,,,50.9267453,-1.3722657,,,,,,,,,,,,
ONT_100060704367,ONT_100060704367,Default,,,254.0.0.1,N,,ONT,,,,,50.9268561,-1.3727907,,,,,,,,,,,,
ONT_100060704368,ONT_100060704368,Default,,,254.0.0.1,N,,ONT,,,,,50.9268172,-1.3722505,,,,,,,,,,,,
ONT_100060704369,ONT_100060704369,Default,,,254.0.0.1,N,,ONT,,,,,50.9269279,-1.3727755,,,,,,,,,,,,
ONT_100060704370,ONT_100060704370,Default,,,254.0.0.1,N,,ONT,,,,,50.9268621,-1.3722357,,,,,,,,,,,,
ONT_100060704371,ONT_100060704371,Default,,,254.0.0.1,N,,ONT,,,,,50.9269548,-1.3727609,,,,,,,,,,,,
ONT_100060704372,ONT_100060704372,Default,,,254.0.0.1,N,,ONT,,,,,50.9269248,-1.3721921,,,,,,,,,,,,
ONT_100060704373,ONT_100060704373,Default,,,254.0.0.1,N,,ONT,,,,,50.9270175,-1.3727174,,,,,,,,,,,,
ONT_100060704374,ONT_100060704374,Default,,,254.0.0.1,N,,ONT,,,,,50.9270624,-1.3727025,,,,,,,,,,,,
ONT_100060704375,ONT_100060704375,Default,,,254.0.0.1,N,,ONT,,,,,50.9270232,-1.3720912,,,,,,,,,,,,
ONT_100060704376,ONT_100060704376,Default,,,254.0.0.1,N,,ONT,,,,,50.927125,-1.3726305,,,,,,,,,,,,
ONT_100060704377,ONT_100060704377,Default,,,254.0.0.1,N,,ONT,,,,,50.927068,-1.3720764,,,,,,,,,,,,
ONT_100060704378,ONT_100060704378,Default,,,254.0.0.1,N,,ONT,,,,,50.9271699,-1.3726157,,,,,,,,,,,,
ONT_100060704379,ONT_100060704379,Default,,,254.0.0.1,N,,ONT,,,,,50.9271672,-1.3721177,,,,,,,,,,,,
ONT_100060704380,ONT_100060704380,Default,,,254.0.0.1,N,,ONT,,,,,50.9272506,-1.3725719,,,,,,,,,,,,
ONT_100060704381,ONT_100060704381,Default,,,254.0.0.1,N,,ONT,,,,,50.9272478,-1.3720597,,,,,,,,,,,,
ONT_100060704382,ONT_100060704382,Default,,,254.0.0.1,N,,ONT,,,,,50.9273044,-1.372557,,,,,,,,,,,,
ONT_100060704383,ONT_100060704383,Default,,,254.0.0.1,N,,ONT,,,,,50.9273644,-1.3720012,,,,,,,,,,,,
ONT_100060704384,ONT_100060704384,Default,,,254.0.0.1,N,,ONT,,,,,50.9274661,-1.3725263,,,,,,,,,,,,
ONT_100060704385,ONT_100060704385,Default,,,254.0.0.1,N,,ONT,,,,,50.9275651,-1.372525,,,,,,,,,,,,
ONT_100060704386,ONT_100060704386,Default,,,254.0.0.1,N,,ONT,,,,,50.9276188,-1.3724816,,,,,,,,,,,,
ONT_100060704387,ONT_100060704387,Default,,,254.0.0.1,N,,ONT,,,,,50.9273492,-1.3725279,,,,,,,,,,,,
ONT_100060704388,ONT_100060704388,Default,,,254.0.0.1,N,,ONT,,,,,50.9273913,-1.3719866,,,,,,,,,,,,
ONT_100060704389,ONT_100060704389,Default,,,254.0.0.1,N,,ONT,,,,,50.9276811,-1.3723669,,,,,,,,,,,,
ONT_100060704390,ONT_100060704390,Default,,,254.0.0.1,N,,ONT,,,,,50.9274631,-1.3719572,,,,,,,,,,,,
ONT_100060704391,ONT_100060704391,Default,,,254.0.0.1,N,,ONT,,,,,50.9274631,-1.3719572,,,,,,,,,,,,
