Node_Label,ID_,Location,Parent_Foreign_Id,Parent_Foreign_Source,IP_Management,MgmtType_,svc_Forced,cat_,Asset_category,Asset_region,Asset_serialNumber,Asset_assetNumber,Asset_latitude,Asset_longitude,Asset_thresholdCategory,Asset_notifyCategory,Asset_pollerCategory,Asset_displayCategory,Asset_managedObjectType,Asset_managedObjectInstance,Asset_circuitId,Asset_description,MetaData_requisition:serviceId,MetaData_requisition:serviceName,MetaData_requisition:customerId,MetaData_requisition:customerName,Asset_comment,Asset_building,Asset_floor,Asset_room,Asset_rack,Asset_rackunitheight,Asset_slot,Asset_port,Asset_region,Asset_division,Asset_department,Asset_address1,Asset_address2,Asset_city,Asset_state,Asset_zip,Asset_country,Asset_modelnumber,Asset_serialNumber,Asset_manufacturer,Asset_vendor,Asset_vendorphone,Asset_vendorfax,Asset_userlastmodified,Asset_lastmodifieddate,Asset_dateinstalled,Asset_lease,Asset_leaseexpires,Asset_supportphone,Asset_maintcontract,Asset_maintcontractexpires,Asset_username,Asset_password,Asset_enable,Asset_autoenable,Asset_connection,Asset_operatingsystem,Asset_cpu,Asset_ram,Asset_storagectrl,Asset_hdd1,Asset_hdd2,Asset_hdd3,Asset_hdd4,Asset_hdd5,Asset_hdd6,Asset_numpowersupplies,Asset_inputpower,Asset_additionalhardware,Asset_admin,Asset_snmpcommunity
ONT_10090586862,ONT_10090586862,Default,SO18BPK1_POLE_13_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92443280,'-1.37562740,,,,,,,,USPRN_10090586862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090586943,ONT_10090586943,Default,SO18BPK1_POLE_13_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93299160,'-1.37105020,,,,,,,,USPRN_10090586943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090587204,ONT_10090587204,Default,SO18BPK1_POLE_13_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92375970,'-1.37560680,,,,,,,,USPRN_10090587204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090587294,ONT_10090587294,Default,SO18BPK1_POLE_13_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93433970,'-1.37478180,,,,,,,,USPRN_10090587294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090587295,ONT_10090587295,Default,SO18BPK1_POLE_13_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93432160,'-1.37476790,,,,,,,,USPRN_10090587295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090587296,ONT_10090587296,Default,SO18BPK1_POLE_13_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93434850,'-1.37473900,,,,,,,,USPRN_10090587296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090587297,ONT_10090587297,Default,SO18BPK1_POLE_13_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93433040,'-1.37472500,,,,,,,,USPRN_10090587297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090587298,ONT_10090587298,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93434820,'-1.37469630,,,,,,,,USPRN_10090587298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090587299,ONT_10090587299,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93435700,'-1.37465350,,,,,,,,USPRN_10090587299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090587317,ONT_10090587317,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92176420,'-1.37682010,,,,,,,,USPRN_10090587317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090587587,ONT_10090587587,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92905680,'-1.37567700,,,,,,,,USPRN_10090587587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090587588,ONT_10090587588,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93052550,'-1.37483420,,,,,,,,USPRN_10090587588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090587589,ONT_10090587589,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93072910,'-1.37394920,,,,,,,,USPRN_10090587589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090587590,ONT_10090587590,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93076590,'-1.37387580,,,,,,,,USPRN_10090587590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093015656,ONT_10093015656,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92298270,'-1.37498230,,,,,,,,USPRN_10093015656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093017211,ONT_10093017211,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93178340,'-1.37098810,,,,,,,,USPRN_10093017211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093017390,ONT_10093017390,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92686290,'-1.37643720,,,,,,,,USPRN_10093017390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093017393,ONT_10093017393,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92678080,'-1.37638890,,,,,,,,USPRN_10093017393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093018229,ONT_10093018229,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92424070,'-1.37665000,,,,,,,,USPRN_10093018229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093018669,ONT_10093018669,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92699480,'-1.37532160,,,,,,,,USPRN_10093018669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093018733,ONT_10093018733,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92660590,'-1.37238110,,,,,,,,USPRN_10093018733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093018882,ONT_10093018882,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92354310,'-1.38033440,,,,,,,,USPRN_10093018882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093018895,ONT_10093018895,Default,SO18BPK1_POLE_14_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92377160,'-1.36985750,,,,,,,,USPRN_10093018895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093018896,ONT_10093018896,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92382070,'-1.36984980,,,,,,,,USPRN_10093018896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093019053,ONT_10093019053,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92181480,'-1.37193490,,,,,,,,USPRN_10093019053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093019055,ONT_10093019055,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92907290,'-1.37378420,,,,,,,,USPRN_10093019055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093019663,ONT_10093019663,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92489650,'-1.37476640,,,,,,,,USPRN_10093019663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093019676,ONT_10093019676,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92857180,'-1.37592650,,,,,,,,USPRN_10093019676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093019682,ONT_10093019682,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92526640,'-1.37471630,,,,,,,,USPRN_10093019682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093019685,ONT_10093019685,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92477970,'-1.37478460,,,,,,,,USPRN_10093019685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093020016,ONT_10093020016,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92526590,'-1.37402120,,,,,,,,USPRN_10093020016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093564250,ONT_10093564250,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93316550,'-1.37178450,,,,,,,,USPRN_10093564250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093564379,ONT_10093564379,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93196990,'-1.37349260,,,,,,,,USPRN_10093564379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093564380,ONT_10093564380,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93189530,'-1.37344650,,,,,,,,USPRN_10093564380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093564518,ONT_10093564518,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92494150,'-1.37476580,,,,,,,,USPRN_10093564518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093564808,ONT_10093564808,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92428970,'-1.37989900,,,,,,,,USPRN_10093564808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093564809,ONT_10093564809,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92429050,'-1.37976490,,,,,,,,USPRN_10093564809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565100,ONT_10093565100,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92307540,'-1.36875830,,,,,,,,USPRN_10093565100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565113,ONT_10093565113,Default,SO18BPK1_POLE_14_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92591900,'-1.37078270,,,,,,,,USPRN_10093565113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565126,ONT_10093565126,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92409500,'-1.37442160,,,,,,,,USPRN_10093565126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565673,ONT_10093565673,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565674,ONT_10093565674,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565675,ONT_10093565675,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565676,ONT_10093565676,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565677,ONT_10093565677,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565678,ONT_10093565678,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565679,ONT_10093565679,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565681,ONT_10093565681,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565682,ONT_10093565682,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565683,ONT_10093565683,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565684,ONT_10093565684,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565685,ONT_10093565685,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565686,ONT_10093565686,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565687,ONT_10093565687,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565688,ONT_10093565688,Default,SO18BPK1_POLE_15_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565689,ONT_10093565689,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565690,ONT_10093565690,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414440,'-1.37688190,,,,,,,,USPRN_10093565690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565691,ONT_10093565691,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565692,ONT_10093565692,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565693,ONT_10093565693,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565694,ONT_10093565694,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565695,ONT_10093565695,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565696,ONT_10093565696,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565697,ONT_10093565697,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565698,ONT_10093565698,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565699,ONT_10093565699,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565700,ONT_10093565700,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565701,ONT_10093565701,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565702,ONT_10093565702,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565703,ONT_10093565703,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565704,ONT_10093565704,Default,SO18BPK1_POLE_15_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565705,ONT_10093565705,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565706,ONT_10093565706,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565713,ONT_10093565713,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565714,ONT_10093565714,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565715,ONT_10093565715,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565716,ONT_10093565716,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565717,ONT_10093565717,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565718,ONT_10093565718,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565719,ONT_10093565719,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565720,ONT_10093565720,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565721,ONT_10093565721,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565722,ONT_10093565722,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565723,ONT_10093565723,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565724,ONT_10093565724,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565725,ONT_10093565725,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565726,ONT_10093565726,Default,SO18BPK1_POLE_16_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093565727,ONT_10093565727,Default,SO18BPK1_POLE_16_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92414430,'-1.37688220,,,,,,,,USPRN_10093565727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
